company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,gender,Education
Microsoft,Software Engineer,77000,"Bangalore, KA, India",9,1,Male,Bachelor's Degree
Microsoft,Software Engineer,196000,"Redmond, WA",10,3,Male,Master's Degree
Amazon,Software Engineer,308000,"Seattle, WA",11,11,Male,Bachelor's Degree
Microsoft,Software Engineer,89000,"Bengaluru, KA, India",7,0,Male,Bachelor's Degree
IBM,Software Engineer,28000,"Bangalore, KA, India",3,3,Male,Master's Degree
Amazon,Software Engineering Manager,445000,"Seattle, WA",13,5,Male,Bachelor's Degree
Amazon,Software Engineer,166000,"Seattle, WA",2,2,Male,Bachelor's Degree
Adobe,Business Analyst,112000,"San Jose, CA",3,2,Male,Bachelor's Degree
Facebook,Software Engineering Manager,274000,"Dublin, DN, Ireland",18,4,Male,Bachelor's Degree
Expedia,Product Designer,61000,"Gurgaon, HR, India",6,2,Male,Bachelor's Degree
Amazon,Software Engineer,191000,"Sunnyvale, CA",3,0,Male,Master's Degree
Bloomberg,Software Engineer,160000,"New York, NY",0,0,Female,Master's Degree
Microsoft,Product Manager,177000,"Seattle, WA",3,3,Female,Master's Degree
Adobe,Product Manager,280000,"San Jose, CA",17,2,Female,Bachelor's Degree
Amazon,Solution Architect,215000,"Seattle, WA",10,4,Male,Bachelor's Degree
Microsoft,Software Engineer,133000,"Seattle, WA",2,1,Male,Bachelor's Degree
Uber,Human Resources,500000,"San Francisco, CA",12,3,Male,Bachelor's Degree
Expedia,Software Engineer,172000,"Seattle, WA",3,3,Male,Bachelor's Degree
Uber,Software Engineer,410000,"Seattle, WA",6,0,Male,Master's Degree
IBM,Software Engineer,160000,"Atlanta, GA",15,2,Male,PhD
Microsoft,Software Engineer,235000,"Redmond, WA",13,13,Male,Master's Degree
Facebook,Software Engineer,270000,"Menlo Park, CA",6,2,Male,Bachelor's Degree
Facebook,Data Scientist,278000,"Menlo Park, CA",2,2,Female,Master's Degree
Amazon,Software Engineer,280000,"Seattle, WA",5,5,Male,Master's Degree
Google,Software Engineer,191000,"San Bruno, CA",0,0,Male,Bachelor's Degree
Goldman Sachs,Software Engineer,164000,"New York, NY",4,3,Male,Bachelor's Degree
Adobe,Software Engineer,195000,"San Jose, CA",5,1,Male,Master's Degree
IBM,Software Engineer,160000,"San Jose, CA",4,4,Male,Master's Degree
Facebook,Product Designer,302000,"Seattle, WA",6,0,Female,Master's Degree
Cisco,Software Engineer,245000,"San Francisco, CA",6,6,Male,Master's Degree
Facebook,Software Engineer,633000,"Seattle, WA",15,2,Male,Master's Degree
Microsoft,Software Engineer,176000,"Redmond, WA",1,0,Male,Master's Degree
Amazon,Data Scientist,102000,"Bengaluru, KA, India",6,0,Male,Master's Degree
Apple,Hardware Engineer,285000,"Cupertino, CA",7,4,Male,Master's Degree
Oracle,Software Engineering Manager,83000,"Bangalore, KA, India",10,1,Male,Bachelor's Degree
Amazon,Software Engineer,166000,"Seattle, WA",2,2,Male,Bachelor's Degree
Shopify,Software Engineer,147000,"Berlin, BE, Germany",7,0,NA,Bachelor's Degree
Amazon,Software Engineer,273000,"New York, NY",8,0,Male,Bachelor's Degree
Shopify,Software Engineer,238000,"New York, NY",6,0,Female,Bachelor's Degree
Dell Technologies,Software Engineer,95000,"Austin, TX",2,0,Male,Master's Degree
PayPal,Product Manager,202000,"San Francisco, CA",2,2,Male,Bachelor's Degree
Facebook,Product Manager,348000,"Menlo Park, CA",10,1,Male,Master's Degree
Facebook,Software Engineering Manager,724000,"Menlo Park, CA",18,1,Male,Master's Degree
Microsoft,Software Engineer,214000,"Dublin, DN, Ireland",22,3,Male,Highschool
Facebook,Software Engineer,279000,"Menlo Park, CA",12,0,Male,Bachelor's Degree
Amazon,Software Engineer,183000,"Los Angeles, CA",2,1,Male,Bachelor's Degree
LinkedIn,Software Engineer,215000,"Sunnyvale, CA",2,0,Male,Master's Degree
Capital One,Software Engineer,195000,"New York, NY",8,1,Female,Master's Degree
Shopify,Software Engineer,145000,"Toronto, ON, Canada",10,3,Male,Bachelor's Degree
Walmart Labs,Software Engineer,100000,"Toronto, ON, Canada",3,1,Male,Bachelor's Degree
Amazon,Data Scientist,330000,"San Francisco, CA",6,4,Male,PhD
Google,Software Engineer,284000,"Seattle, WA",4,0,Male,Bachelor's Degree
Amazon,Software Engineering Manager,243000,"Seattle, WA",14,4,Female,Master's Degree
Microsoft,Software Engineer,238000,"Redmond, WA",5,2,Male,Master's Degree
Facebook,Software Engineer,380000,"Menlo Park, CA",4,2,Male,PhD
VMware,Technical Program Manager,183000,"Chicago, IL",20,4,Male,Master's Degree
Facebook,Software Engineer,245000,"London, EN, United Kingdom",10,1,Male,Bachelor's Degree
Amazon,Marketing,260000,"New York, NY",7,0,NA,Master's Degree
Facebook,Marketing,182000,"New York, NY",6,1,Female,Master's Degree
Microsoft,Software Engineer,228000,"Sunnyvale, CA",2,0,Female,Master's Degree
Google,Software Engineer,298000,"Mountain View, CA",2,2,Male,PhD
Amazon,Software Engineering Manager,260000,"Seattle, WA",11,4,Male,Master's Degree
Facebook,Technical Program Manager,410000,"London, EN, United Kingdom",21,3,Male,Master's Degree
Microsoft,Software Engineer,54000,"Hyderabad, TS, India",5,2,Female,Bachelor's Degree
Intel,Hardware Engineer,210000,"Folsom, CA",10,0,Male,Master's Degree
VMware,Software Engineer,33000,"Bogota, DC, Colombia",2,0,Female,Bachelor's Degree
Cisco,Software Engineer,234000,"San Jose, CA",8,0,Male,Bachelor's Degree
Salesforce,Software Engineer,335000,"Seattle, WA",18,0,Male,Master's Degree
Google,Software Engineer,384000,"Mountain View, CA",10,0,NA,Master's Degree
SAP,Product Manager,220000,"Phoenix, AZ",20,20,Female,Bachelor's Degree
Microsoft,Software Engineer,181000,"Seattle, WA",4,0,Male,Master's Degree
Facebook,Marketing,235000,"Menlo Park, CA",8,1,Female,Bachelor's Degree
VMware,Product Manager,258000,"Palo Alto, CA",12,2,Male,Master's Degree
Apple,Mechanical Engineer,186000,"Cupertino, CA",4,2,Male,Bachelor's Degree
Accenture,Management Consultant,120000,"Hartford, CT",4,4,Male,Bachelor's Degree
Capital One,Software Engineer,168000,"San Francisco, CA",3,0,Male,Master's Degree
eBay,Product Manager,280000,"San Jose, CA",9,2,Male,Master's Degree
Netflix,Technical Program Manager,250000,"Los Angeles, CA",12,4,Female,Bachelor's Degree
VMware,Product Manager,220000,"Boston, MA",7,0,NA,Master's Degree
Facebook,Software Engineer,259000,"Redmond, WA",4,0,Male,Master's Degree
Apple,Software Engineer,194000,"Cupertino, CA",1,0,Male,Master's Degree
Microsoft,Software Engineer,29000,"Hyderabad, AP, India",0,0,Male,Bachelor's Degree
PayPal,Software Engineer,125000,"Chicago, IL",4,0,Male,Master's Degree
Microsoft,Software Engineer,33000,"Bangalore, KA, India",2,2,Female,Bachelor's Degree
Walmart Labs,Software Engineer,260000,"Sunnyvale, CA",6,2,Male,Master's Degree
Facebook,Software Engineer,167000,"San Francisco, CA",1,1,Male,Bachelor's Degree
Cisco,Software Engineer,143000,"San Jose, CA",2,0,Male,Master's Degree
Amazon,Product Manager,280000,"Arlington, VA",20,0,Male,Master's Degree
Amazon,Product Manager,290000,"Seattle, WA",6,1,Female,Master's Degree
Intel,Hardware Engineer,100000,"Phoenix, AZ",1,1,Male,Master's Degree
Oracle,Human Resources,135000,"Seattle, WA",6,1,Female,Bachelor's Degree
Microsoft,Software Engineer,45000,"Hyderabad, TS, India",5,0,Male,Bachelor's Degree
Amazon,Software Engineer,232000,"New York, NY",4,0,Male,Master's Degree
Microsoft,Software Engineer,149000,"Redmond, WA",5,2,Male,Master's Degree
Amazon,Software Engineer,155000,"Fairfax, VA",0,0,Male,Bachelor's Degree
Walmart Labs,Product Manager,156000,"Hoboken, NJ",3,3,Male,Bachelor's Degree
Google,Software Engineer,300000,"Seattle, WA",20,14,Male,Master's Degree
Cisco,Software Engineer,200000,"Morrisville, NC",23,18,Male,Master's Degree
Apple,Hardware Engineer,490000,"Sunnyvale, CA",8,5,Male,Master's Degree
Cisco,Software Engineering Manager,460000,"San Jose, CA",20,16,Male,Master's Degree
Microsoft,Software Engineer,165000,"Redmond, WA",0,0,Male,Bachelor's Degree
Microsoft,Marketing,105000,"Seattle, WA",3,3,Male,Bachelor's Degree
Microsoft,Marketing,100000,"Redmond, WA",0,0,Male,Bachelor's Degree
Amazon,Software Engineer,186000,"New York, NY",2,2,Female,Master's Degree
Uber,Software Engineer,200000,"Toronto, ON, Canada",5,0,Male,Bachelor's Degree
Cisco,Software Engineer,27000,"Bangalore, KA, India",2,2,Male,Bachelor's Degree
LinkedIn,Software Engineer,40000,"Bangalore, KA, India",8,1,Male,Bachelor's Degree
Microsoft,Software Engineering Manager,134000,"Hyderabad, TS, India",11,3,Male,Bachelor's Degree
Oracle,Software Engineer,200000,"Seattle, WA",1,0,Male,Master's Degree
Google,Software Engineer,475000,"Kirkland, WA",13,0,Male,Bachelor's Degree
Amazon,Software Engineer,65000,"Gurgaon, HR, India",3,1,Male,Bachelor's Degree
LinkedIn,Software Engineer,430000,"Sunnyvale, CA",5,5,Male,Bachelor's Degree
Salesforce,Software Engineer,135000,"Bangalore, KA, India",10,0,Male,Bachelor's Degree
Microsoft,Hardware Engineer,113000,"Taipei, TP, Taiwan",11,0,Other,Master's Degree
Accenture,Software Engineer,33000,"Mumbai, MH, India",9,9,Male,Bachelor's Degree
Walmart Labs,Software Engineer,180000,"Sunnyvale, CA",5,0,Male,Master's Degree
Facebook,Software Engineer,257000,"London, EN, United Kingdom",8,0,Male,Bachelor's Degree
Adobe,Software Engineering Manager,155000,"Bangalore, KA, India",13,10,Male,Bachelor's Degree
Google,Software Engineer,235000,"Los Angeles, CA",3,3,Male,Bachelor's Degree
Google,Software Engineer,507000,"Sunnyvale, CA",20,10,Male,PhD
Amazon,Software Engineer,70000,"Gurgaon, HR, India",5,3,Male,Bachelor's Degree
Deloitte,Management Consultant,137000,"Washington, DC",25,2,Male,Master's Degree
Microsoft,Software Engineer,160000,"Bellevue, OH",7,2,Male,Bachelor's Degree
Intel,Hardware Engineer,180000,"Folsom, CA",10,9,NA,Master's Degree
Uber,Software Engineer,80000,"Bengaluru, KA, India",5,1,Male,Bachelor's Degree
Amazon,Software Engineer,202000,"Seattle, WA",6,6,Male,Bachelor's Degree
Microsoft,Software Engineering Manager,498000,"Redmond, WA",17,17,Male,Bachelor's Degree
Microsoft,Software Engineer,65000,"Bengaluru, KA, India",8,3,Male,Bachelor's Degree
Microsoft,Software Engineer,205000,"Tel Aviv, TA, Israel",20,1,Male,Bachelor's Degree
Facebook,Software Engineer,395000,"Seattle, WA",6,0,Male,Bachelor's Degree
Oracle,Software Engineer,27000,"Hyderabad, AP, India",4,4,Male,Bachelor's Degree
Amazon,Software Engineer,211000,"Seattle, WA",7,7,Male,Bachelor's Degree
Google,Sales,266000,"Seattle, WA",20,1,Female,Some College
Capital One,Data Scientist,85000,"Toronto, ON, Canada",0,0,Male,Bachelor's Degree
Amazon,Software Engineer,212000,"Boston, MA",2,0,Male,Master's Degree
Amazon,Software Engineer,290000,"Seattle, WA",10,6,Male,Bachelor's Degree
Microsoft,Product Manager,343000,"Redmond, WA",11,11,Male,Bachelor's Degree
Expedia,Software Engineer,167000,"San Francisco, CA",3,0,Male,Master's Degree
Goldman Sachs,Product Manager,180000,"New York, NY",2,2,Male,Bachelor's Degree
Amazon,Software Engineer,290000,"Seattle, WA",4,4,Male,Master's Degree
Facebook,Software Engineer,256000,"Menlo Park, CA",2,2,Male,Master's Degree
Facebook,Product Manager,450000,"Menlo Park, CA",10,2,Male,Master's Degree
Amazon,Software Engineer,232000,"Seattle, WA",5,2,Male,Bachelor's Degree
Facebook,Product Designer,370000,"Menlo Park, CA",5,0,Female,Bachelor's Degree
Expedia,Software Engineer,22000,"Gurgaon, HR, India",1,0,Male,Bachelor's Degree
Amazon,Software Engineer,196000,"Seattle, WA",2,2,Male,Bachelor's Degree
LinkedIn,Software Engineer,308000,"Sunnyvale, CA",12,6,Male,Bachelor's Degree
Google,Software Engineer,160000,"Kitchener, ON, Canada",5,3,Male,Bachelor's Degree
Amazon,Software Engineer,198000,"Seattle, WA",2,2,Female,Master's Degree
Microsoft,Software Engineer,160000,"Seattle, WA",6,5,NA,Master's Degree
Nvidia,Technical Program Manager,325000,"Santa Clara, CA",10,0,Male,PhD
Cisco,Software Engineer,238000,"San Jose, CA",14,13,Male,Master's Degree
PayPal,Software Engineer,30000,"Bengaluru, KA, India",2,2,Male,Bachelor's Degree
Deloitte,Software Engineer,150000,"Jersey City, NJ",7,7,Male,Bachelor's Degree
Amazon,Marketing,19000,"Bangalore, KA, India",5,4,Female,Master's Degree
Oracle,Software Engineer,22000,"Bengaluru, KA, India",4,1,Male,Bachelor's Degree
Amazon,Data Scientist,146000,"London, EN, United Kingdom",4,0,Male,Master's Degree
Microsoft,Software Engineer,55000,"Seoul, KG, Korea, South",1,1,Male,Bachelor's Degree
Google,Product Manager,308000,"San Francisco, CA",10,10,Male,Bachelor's Degree
Google,Software Engineer,216000,"Kirkland, WA",2,2,Male,Bachelor's Degree
Netflix,Software Engineer,400000,"Washington, DC",10,0,Female,Master's Degree
Twitter,Product Designer,278000,"San Francisco, CA",4,3,Male,Bachelor's Degree
IBM,Software Engineer,59000,"Nice, PR, France",2,2,Male,Master's Degree
Facebook,Software Engineer,375000,"Menlo Park, CA",5,5,Female,Master's Degree
Amazon,Solution Architect,146000,"Singapore, SG, Singapore",12,0,Male,Bachelor's Degree
Amazon,Software Engineer,158000,"Detroit, MI",1,1,Male,Bachelor's Degree
IBM,Software Engineer,75000,"Ottawa, ON, Canada",0,0,Female,Master's Degree
Microsoft,Software Engineer,560000,"Redmond, WA",16,13,Male,Highschool
Microsoft,Software Engineer,30000,"Hyderabad, AP, India",1,1,NA,Bachelor's Degree
Google,Software Engineer,179000,"Pittsburgh, PA",3,0,Male,PhD
Amazon,Software Engineer,165000,"Toronto, ON, Canada",0,0,Male,Master's Degree
LinkedIn,Software Engineer,525000,"Sunnyvale, CA",20,2,Male,Bachelor's Degree
Google,Software Engineering Manager,413000,"San Francisco, CA",4,1,Female,PhD
Microsoft,Software Engineer,222000,"Redmond, WA",24,17,Male,Bachelor's Degree
Amazon,Software Engineering Manager,510000,"Seattle, WA",15,10,Male,Master's Degree
Amazon,Software Engineer,285000,"Seattle, WA",12,2,Male,Master's Degree
Microsoft,Solution Architect,157000,"Amsterdam, NH, Netherlands",16,5,NA,Bachelor's Degree
Facebook,Software Engineer,483000,"Menlo Park, CA",4,4,Male,Master's Degree
Google,Software Engineer,341000,"Sunnyvale, CA",10,8,Male,Bachelor's Degree
Google,Software Engineer,1210000,"Sunnyvale, CA",23,17,Male,Bachelor's Degree
Oracle,Software Engineering Manager,175000,"Broomfield, CO",10,5,Female,Bachelor's Degree
Amazon,Software Engineer,144000,"Phoenix, AZ",2,1,Male,Bachelor's Degree
Shopify,Software Engineer,173000,"San Francisco, CA",1,1,Male,Bachelor's Degree
Microsoft,Software Engineer,70000,"Dublin, DN, Ireland",1,1,Male,Master's Degree
Amazon,Software Engineer,144000,"Seattle, WA",2,2,Male,Master's Degree
Amazon,Software Engineer,222000,"Seattle, WA",4,4,Male,Master's Degree
IBM,Product Designer,170000,"San Jose, CA",6,3,Female,Bachelor's Degree
Google,Software Engineer,190000,"Los Angeles, CA",2,0,Female,Bachelor's Degree
Facebook,Software Engineer,435000,"Menlo Park, CA",22,2,Male,PhD
Google,Recruiter,161000,"Seattle, WA",4,0,Female,Bachelor's Degree
Microsoft,Software Engineer,185000,"Redmond, WA",2,2,Male,Bachelor's Degree
Deloitte,Management Consultant,172000,"Washington, DC",12,6,Male,Master's Degree
Google,Software Engineer,210000,"Mountain View, CA",3,0,Female,Master's Degree
Cisco,Software Engineer,113000,"San Jose, CA",2,2,Female,Bachelor's Degree
Facebook,Software Engineer,271000,"Menlo Park, CA",5,0,Male,Master's Degree
Facebook,Data Scientist,157000,"Menlo Park, CA",1,1,Male,Master's Degree
PayPal,Software Engineer,51000,"Bengaluru, KA, India",6,0,NA,Master's Degree
Intel,Hardware Engineer,115000,"Folsom, CA",3,3,Male,Master's Degree
Google,Software Engineer,133000,"Warsaw, MZ, Poland",3,0,NA,Bachelor's Degree
Amazon,Product Manager,350000,"New York, NY",6,0,Male,Some College
Amazon,Product Manager,299000,"Seattle, WA",10,5,Female,Bachelor's Degree
JPMorgan Chase,Software Engineer,219000,"London, EN, United Kingdom",9,2,Male,Master's Degree
Goldman Sachs,Software Engineer,300000,"New York, NY",13,1,Male,Master's Degree
IBM,Product Designer,163000,"Austin, TX",6,6,Male,Bachelor's Degree
Microsoft,Product Manager,480000,"Redmond, WA",10,7,Male,Master's Degree
Amazon,Software Engineer,62000,"Bangalore, KA, India",5,4,Male,Master's Degree
VMware,Software Engineer,223000,"Palo Alto, CA",5,5,Male,Master's Degree
Facebook,Software Engineer,170000,"Menlo Park, CA",0,0,Female,Bachelor's Degree
Deloitte,Management Consultant,250000,"Houston, TX",16,11,Male,Bachelor's Degree
Intuit,Software Engineer,160000,"Mountain View, CA",3,3,Female,Bachelor's Degree
Amazon,Software Engineer,193000,"Seattle, WA",3,0,Male,Master's Degree
Amazon,Software Engineer,173000,"Seattle, WA",4,1,Male,Master's Degree
VMware,Software Engineer,192000,"Palo Alto, CA",4,2,NA,Master's Degree
Twitter,Software Engineer,168000,"San Francisco, CA",0,0,Male,Bachelor's Degree
Amazon,Recruiter,94000,"San Diego, CA",3,0,Male,Bachelor's Degree
Microsoft,Technical Program Manager,183000,"Redmond, WA",3,3,Female,Bachelor's Degree
Intuit,Software Engineer,340000,"San Diego, CA",15,15,Male,Bachelor's Degree
Intel,Hardware Engineer,165000,"Folsom, CA",10,10,Male,Master's Degree
Goldman Sachs,Software Engineer,200000,"New York, NY",6,3,Male,Bachelor's Degree
Deloitte,Business Analyst,90000,"Arlington, VA",0,0,Male,Bachelor's Degree
Amazon,Marketing,255000,"Palo Alto, CA",15,3,Male,Master's Degree
IBM,Product Manager,119000,"Raleigh, NC",25,25,Male,Bachelor's Degree
JPMorgan Chase,Software Engineer,125000,"Plano, TX",10,4,Male,Bachelor's Degree
JPMorgan Chase,Software Engineer,51000,"Bangalore, KA, India",12,3,Male,Bachelor's Degree
Cisco,Software Engineer,25000,"Bengaluru, KA, India",8,3,Male,Bachelor's Degree
Apple,Hardware Engineer,178000,"Cupertino, CA",1,1,NA,Master's Degree
Microsoft,Software Engineer,172000,"Redmond, WA",4,4,Male,Master's Degree
Facebook,Product Designer,376000,"Menlo Park, CA",7,1,Female,Bachelor's Degree
Deloitte,Management Consultant,280000,"New York, NY",10,7,Male,Master's Degree
Qualcomm,Hardware Engineer,401000,"San Jose, CA",25,5,Male,Master's Degree
Oracle,Software Engineer,285000,"Seattle, WA",6,1,Male,Bachelor's Degree
Microsoft,Software Engineer,237000,"Redmond, WA",13,6,Male,Master's Degree
LinkedIn,Software Engineer,89000,"Bangalore, KA, India",6,3,Male,Bachelor's Degree
Google,Software Engineer,202000,"Sunnyvale, CA",1,0,Male,Bachelor's Degree
Google,Product Designer,64000,"Warsaw, MZ, Poland",7,0,Male,Master's Degree
SAP,Software Engineer,23000,"Bangalore, KA, India",4,0,Male,Bachelor's Degree
Microsoft,Software Engineer,64000,"Bangalore, KA, India",3,0,Male,Bachelor's Degree
Microsoft,Software Engineer,55000,"Hyderabad, AP, India",5,4,Female,Master's Degree
Wayfair,Software Engineer,164000,"Boston, MA",7,2,Male,Bachelor's Degree
Amazon,Software Engineer,214000,"Austin, TX",7,4,Female,Master's Degree
Google,Software Engineer,233000,"Round Rock, TX",7,3,Male,Bachelor's Degree
Amazon,Software Engineer,204000,"Seattle, WA",7,2,Male,Bachelor's Degree
Google,Software Engineer,385000,"Mountain View, CA",9,5,Male,PhD
Goldman Sachs,Software Engineer,156000,"Jersey City, NJ",3,3,Male,Bachelor's Degree
VMware,Software Engineer,130000,"Boston, MA",2,2,Male,Bachelor's Degree
Microsoft,Software Engineer,210000,"Redmond, WA",11,11,Male,Master's Degree
